time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_cf,pitch_cf,yaw_cf,roll_kf,pitch_kf,yaw_kf
2011,0.0502,-0.1794,9.9323,-0.3269,-0.7099,0.4972,29.0584,-10.4974,42.0182,0.6862,-0.1514,-0.0045,1.1333,-0.2104,-0.635
2021,-0.1224,0.0518,9.8241,0.1914,0.0796,0.4726,28.7617,-8.4544,40.1832,-1.2003,0.8235,-0.2627,1.2037,-0.8033,0.945
2042,-0.0621,-0.0154,9.7439,-0.0136,0.0753,0.8443,31.8843,-10.5944,39.8849,-1.0164,-0.5035,0.8439,-1.521,1.1348,-1.2331
2053,-0.094,0.1715,9.854,-0.392,-0.2254,-0.8596,30.9667,-9.7112,39.3474,-0.2676,1.0115,1.1003,0.8422,0.2084,-0.8735
2067,0.0566,-0.1677,9.8502,-0.0838,-0.8635,-0.0596,29.9062,-10.29,40.4811,-0.8382,-1.2095,1.0589,-1.3067,2.3952,0.4113
2080,-0.0208,-0.183,9.7747,0.6124,0.2637,-0.0325,29.5803,-11.1399,40.1764,0.6874,0.9824,-0.1134,-1.0852,0.8793,-0.6425
2091,-0.0502,-0.0816,9.7832,1.0047,-0.7762,-1.1424,31.0772,-10.24,40.9715,-2.0324,0.691,-0.7115,-1.0093,-0.5296,-0.1482
2101,-0.0918,0.1699,9.7843,0.0071,0.1685,-0.2032,27.8392,-10.3695,39.8954,-1.5081,0.2109,-0.1039,-0.8671,0.1465,0.5972
2112,0.0933,-0.0809,9.727,-1.1235,-0.7539,0.3216,29.9746,-10.053,40.208,-0.1456,1.283,0.9699,0.043,-1.0537,-1.1588
2122,-0.0372,-0.0168,9.7839,-0.6285,0.2938,0.3572,29.8646,-9.5884,38.1566,1.7071,0.7453,0.5586,-1.7512,-1.6137,0.9271
2133,0.0513,-0.1619,9.776,-0.5256,0.139,-0.4079,29.2478,-10.6938,40.0076,1.7377,1.1065,-1.275,-1.6232,0.7575,0.4774
2147,0.1349,-0.1099,9.8101,-0.4918,-0.6829,-0.4646,32.6048,-11.2646,40.6382,2.3616,-0.1289,-1.2389,-0.3571,0.7722,2.067
2161,-0.1504,-0.0939,9.793,-0.4538,0.7171,0.4965,29.8336,-10.7146,40.4846,-0.4174,0.0938,0.0791,1.0505,0.4702,-0.1746
2171,0.132,0.0738,9.6838,-0.2174,-0.2773,-0.0953,30.8302,-9.7517,40.0729,-0.4691,0.0774,-0.2117,0.8726,-0.0234,1.6761
2182,0.0405,-0.0015,9.7808,0.2378,-0.3854,0.0883,30.1661,-8.0895,39.8259,0.9393,0.5154,-1.9508,-1.1697,0.2453,0.2096
2194,-0.0935,0.0664,9.9019,0.3488,-0.6212,-0.1156,32.0925,-8.7385,38.6759,0.3767,0.6874,0.2119,0.4323,3.1894,1.2649
2204,0.0519,0.2077,9.8628,-0.6497,0.2856,-0.6665,30.0995,-9.768,39.3504,-0.1128,0.038,0.6291,1.4891,-1.2287,1.072
2222,0.0497,0.1574,9.8452,1.1173,0.1471,-0.4311,29.1735,-10.3248,39.1033,-0.6084,0.3896,-0.0712,-1.3874,0.879,-2.0032
2236,-0.0131,0.046,9.7552,0.1027,0.1764,0.1819,30.1183,-10.4417,42.542,1.3296,0.2413,-1.0483,-1.5309,1.1968,-1.024
2246,-0.1093,0.0135,9.7606,-0.7972,-0.2719,0.1313,28.2843,-8.8219,40.9728,0.837,1.6233,-0.8228,0.9899,-2.0615,-1.5758
2257,0.0473,-0.0702,9.7776,0.9024,-0.3893,1.2042,30.1997,-10.3943,40.878,0.962,-0.4271,-0.0367,-1.0555,0.0337,2.1164
2269,0.0501,0.1345,9.7125,-0.0484,-0.847,-0.0256,29.4606,-10.3024,39.2206,1.7053,-1.6177,-0.129,-0.9153,0.5859,3.1177
2280,-0.0609,0.097,9.8029,-1.215,-0.8945,-0.1405,28.7304,-9.6127,39.8401,-0.0062,0.6951,1.4462,1.6402,1.6194,0.9184
2290,-0.0614,0.0849,9.8736,-0.2952,0.2762,-0.6284,29.632,-9.7781,36.6362,0.3297,-0.2137,0.1117,0.2781,0.526,0.0914
2300,-0.031,-0.0236,9.7982,0.6704,0.5003,-0.153,28.3399,-9.9694,42.0416,1.3746,-0.9678,0.3759,-0.6906,-0.2889,-0.7651
2311,-0.081,-0.0144,9.8479,-0.5679,0.2451,0.4136,29.4724,-9.0852,40.7643,0.7704,-1.2279,-0.4408,-1.8099,0.3483,1.2928
2321,0.0695,0.0095,9.8737,-0.6925,0.1557,0.7736,29.5775,-10.8124,40.3014,-0.9219,0.5877,1.1225,-0.5826,0.7725,-0.423
2340,0.0223,-0.099,9.8334,-0.1593,0.5555,0.323,29.4242,-8.5877,39.916,-0.5568,-0.3351,-0.8873,-1.5478,0.2367,0.5864
2350,0.173,0.0956,9.7905,0.2299,0.2708,-0.0467,29.7351,-10.1192,41.2675,-1.3546,0.1415,0.9573,0.0231,1.2423,-1.7906
2360,-0.0354,0.1459,9.7855,-0.1863,-0.3675,0.4562,29.8426,-9.7299,39.7895,-0.806,0.7807,0.5511,0.779,0.6654,-0.7218
2373,-0.1706,0.1403,9.7145,-0.6642,0.1718,-0.0687,30.5852,-11.0846,38.7437,-0.0747,0.6677,-0.827,-2.0483,1.0712,1.3469
2384,0.015,-0.0852,9.6879,0.1927,-0.3347,0.5852,30.3214,-8.8866,39.264,-0.0513,-0.2807,-0.2702,0.3717,-0.9668,0.1837
2394,0.05,0.0078,9.7626,-0.7889,-0.7699,0.4509,28.01,-9.2936,40.9527,0.8435,-0.1848,2.2208,-1.0442,2.6731,0.5506
2405,0.0138,0.076,9.7504,-0.6194,0.3736,0.3091,32.2299,-11.1815,39.5487,-0.7084,-0.1912,0.5946,0.403,-1.4475,0.7047
2415,0.0315,0.1771,9.8902,-0.4781,-0.4291,-0.2643,28.9725,-10.805,40.0624,0.0331,-0.4091,-1.3822,-0.4621,-1.0208,-0.2742
2426,-0.1417,-0.0127,9.8293,0.0657,-0.3057,-0.106,28.1074,-11.4949,40.5282,-1.2057,-0.3876,1.3159,-0.0646,0.2655,1.3473
2436,0.0002,0.0405,9.7096,-0.4764,-0.7554,0.1228,31.2755,-10.4125,39.1087,0.3011,0.907,1.6635,0.4788,0.0348,0.2973
2448,0.0633,-0.0542,9.7541,0.0913,0.5699,-0.5406,29.407,-8.6906,39.2502,0.0347,-0.4809,0.8737,1.2728,0.1263,-1.4394
2459,-0.0676,-0.0184,9.7263,0.6257,-0.3443,0.2725,30.8768,-10.417,42.1365,0.4067,0.593,-0.962,-1.4419,-0.8948,3.2128
2470,0.0013,-0.032,9.7131,0.0102,0.9649,-0.7019,28.4032,-10.4121,39.3957,1.7708,-0.0667,1.062,1.4515,0.3094,0.0032
2480,0.1139,-0.0932,9.804,-0.516,-0.8794,-0.1848,29.7851,-10.2012,39.8427,0.4437,-0.6665,0.6285,-0.2786,-0.266,-0.6316
2490,-0.0736,0.0771,9.7981,-0.243,0.7405,1.3268,30.3028,-10.1119,40.753,-0.419,0.6464,-1.847,-0.1185,-0.8674,0.0843
2501,0.1471,-0.2358,9.7092,-0.1183,-0.2143,0.1267,30.237,-9.2203,39.1565,0.8161,1.9672,0.6458,0.1411,-0.56,1.7358
2523,-0.1265,-0.0566,9.852,0.2652,-0.1769,-0.0547,27.8394,-10.4661,40.0595,2.2607,0.8047,-1.3481,0.468,0.8016,-0.4138
2537,-0.1069,-0.1174,9.8959,-0.1301,-0.2131,-0.1617,29.3111,-8.1291,39.8429,0.0156,-0.0814,-0.0493,0.7885,-1.2074,0.7813
2547,-0.0237,0.1543,9.8468,-0.6495,-1.0325,0.0807,30.5804,-9.6229,40.1684,-0.0858,0.3149,-1.4585,2.1172,0.799,0.0664
2558,-0.0534,-0.0109,9.8062,0.2149,-0.1306,0.291,30.6775,-10.9735,41.6013,0.507,-0.3995,-0.5882,-2.7223,-0.4471,-0.9508
2570,0.0434,0.0139,9.755,-0.1782,-0.6947,0.8224,31.3365,-10.6873,40.4772,-0.7869,1.1086,-0.8324,-0.0487,0.5112,-1.7489
2580,0.0281,-0.0414,9.9238,-0.3175,-0.2706,0.1484,31.2552,-8.8787,41.3466,0.7568,0.5953,-0.3577,0.5508,0.2164,0.7361
2590,-0.0018,-0.0379,9.785,0.1724,-0.4789,0.7204,30.9883,-9.9123,40.2412,-0.7559,-0.1132,-0.2991,0.4467,-0.3104,-0.2535
2601,-0.2433,0.0645,9.8615,0.3886,-0.694,-0.7924,28.941,-9.8474,39.8773,0.6185,-0.1597,0.8135,0.2252,0.9798,-0.9489
2611,-0.0236,-0.1685,9.7783,-0.4208,0.6044,0.6063,29.4798,-10.7302,40.8071,-0.839,1.4377,-0.3094,-1.1616,1.3481,0.5726
2622,0.0343,-0.1196,9.8741,-0.7084,-0.0417,-0.5739,32.2016,-11.0493,41.8437,0.693,-0.6906,-1.1376,0.0909,3.5551,-0.5139
2636,0.0622,-0.0137,9.8121,0.5023,-0.2407,0.7396,30.5922,-8.6541,38.6459,1.3456,-0.4538,-0.6243,1.0286,0.1505,-1.5109
2647,-0.0403,-0.0641,9.8003,-0.6527,-0.0905,0.162,30.4625,-9.6885,42.1802,-0.5669,-0.1967,-1.9064,2.4021,2.2487,0.4094
2657,0.0484,0.1106,9.8101,-0.6344,0.0113,-0.4168,30.1102,-9.0671,39.165,0.5005,2.6312,0.1982,-0.092,0.7442,1.2868
2668,0.0129,-0.0945,9.8259,-0.2218,0.9369,0.7473,30.7546,-10.8145,41.0659,0.9663,-0.8252,-0.1092,0.8503,0.3712,1.0255
2679,0.1506,-0.1022,9.7552,-0.1756,0.2064,0.7312,30.362,-10.6827,39.9798,0.6848,-0.6103,0.9563,-0.3111,0.5889,-2.0309
2690,-0.019,0.1681,9.8543,0.1521,0.8701,0.5204,31.4327,-11.0892,41.8824,-0.3658,0.581,0.9323,0.4547,-0.6761,0.8652
2700,0.3644,-0.1069,9.8651,0.4251,-0.3181,-0.0155,29.2087,-10.7183,40.7901,-0.108,0.3398,-0.5346,0.5485,-1.1503,0.1688
2710,-0.0677,0.0378,9.809,-0.1502,-0.4725,0.405,28.3593,-11.0874,38.3337,-0.9086,-0.7296,2.0203,1.4184,0.0563,-0.4581
2721,0.015,0.0198,9.8383,-0.4308,0.3941,-0.6487,29.2317,-8.3292,40.8796,-0.4399,1.9934,-1.9855,-1.5484,2.2826,1.7111
2731,-0.0017,0.0006,9.7847,0.2605,-0.0828,-1.0741,28.6336,-11.2748,40.82,0.2685,-0.1346,1.3018,0.7202,1.8108,-1.6351
2741,-0.0751,0.0354,9.7688,0.3029,0.281,-0.2342,30.8219,-9.5234,41.0046,-0.008,-0.3786,1.5935,-0.867,-0.391,-0.7022
2758,0.0731,0.2313,9.8211,0.4509,0.0008,-0.6569,29.4118,-9.3353,41.0507,-0.7424,-2.3396,-1.6055,-0.3253,-1.6922,0.2509
2768,-0.0139,-0.0312,9.843,0.3187,0.6027,0.4908,31.0496,-10.1473,40.8518,-0.7255,0.0951,0.8455,0.9147,-0.5565,-0.731
2780,-0.0466,0.1856,9.8561,-0.2397,-0.0294,-0.1374,28.2617,-10.1157,40.3052,-1.3728,-0.0326,-0.505,-1.1738,-0.4635,1.8433
2792,-0.0717,0.0244,9.7667,0.1698,-0.8045,-0.419,30.6591,-9.2962,40.9142,-0.5714,-1.6051,-0.772,1.901,-1.3377,0.3066
2802,-0.0766,0.0004,9.7647,0.1425,0.781,0.0351,29.3241,-9.2825,39.3088,0.6645,-0.9952,-1.5437,-0.6399,1.3378,-0.3218
2814,-0.0912,0.0898,9.7516,-0.6663,0.3947,0.6014,28.4579,-8.4374,39.8174,0.7178,-1.1528,1.0536,-0.4853,-0.0292,-0.6674
2825,-0.0905,0.0636,9.7998,0.1349,0.6416,0.5044,28.8751,-10.5722,38.6602,-0.1611,-1.1888,-0.8834,-0.1304,0.4249,-0.7058
2835,-0.0277,-0.0064,9.8786,-1.1053,-0.0238,0.5051,30.5482,-10.4383,40.7876,1.3528,0.062,-0.2289,-0.2528,2.4311,0.6778
2845,-0.0384,-0.0062,9.7813,-0.465,-0.7294,0.2694,29.8135,-8.7245,39.9684,0.0705,-1.4352,0.4081,0.3596,0.7535,-1.1064
2856,-0.0015,0.0418,9.7653,0.0023,0.7868,-0.5363,31.0411,-11.5333,40.5607,0.4037,-2.2291,-0.8829,-0.477,0.8513,2.6209
2876,0.1295,-0.1883,9.7822,0.0019,-0.2775,-0.0764,30.0997,-10.7707,38.9364,-1.5278,1.7486,3.3853,1.3551,-0.6025,-0.4769
2889,0.0051,-0.0617,9.7704,-0.5451,0.1236,-0.2449,30.1236,-9.4906,39.4115,-0.5155,-0.197,-1.1665,0.6628,0.3139,0.6191
2899,0.0884,0.1392,9.8465,-0.0951,0.3346,0.0928,30.2,-9.0534,41.1168,-1.5742,0.9244,-1.3145,-0.6941,0.5918,1.4831
2911,0.0588,0.1448,9.7718,-0.0885,-0.3903,-0.0027,29.8316,-10.662,40.5147,0.4568,0.1104,-0.1662,-0.4152,0.8968,1.3126
2921,-0.0852,0.2089,9.7591,-0.544,-0.0071,-1.0368,31.2465,-10.6737,40.3094,-0.845,1.688,-1.9272,-0.2524,1.0092,-1.1087
2932,-0.082,0.1195,9.7277,-0.1897,-0.2937,-0.5547,30.4932,-9.5634,42.197,0.0849,-2.7377,1.0596,1.2123,2.1622,-0.6856
2942,0.0832,0.1241,9.8055,-0.1806,-0.4183,-1.1682,29.0537,-9.8028,42.5464,0.3308,-1.0802,-1.1813,1.3148,-0.7379,-0.4774
2952,0.0411,0.0187,9.7718,-0.8722,0.5182,0.4077,28.3443,-9.9228,39.9683,-1.0626,-0.4281,-1.2076,0.4209,1.1854,0.9151
2963,-0.0383,-0.0012,9.8898,-0.0543,0.2745,-0.091,30.2646,-8.739,40.724,-0.4119,0.7381,1.2851,2.8824,-0.5597,1.0803
2973,-0.0552,0.0797,9.8694,0.8082,0.0805,-0.3845,31.8101,-9.9732,41.1294,-0.391,2.9693,-0.8216,1.4704,1.0714,-0.079
2984,-0.0051,-0.0412,9.8738,1.3574,-1.4504,0.6746,28.5262,-10.868,39.4097,0.0755,-3.8064,0.3025,-0.67,1.5387,-1.51
2997,-0.0114,-0.0105,9.7683,0.1902,0.1299,0.2578,29.9948,-9.0197,39.5361,-1.1005,0.0282,-0.1464,1.2008,2.185,-0.8102
3008,0.1832,-0.058,9.7541,-0.0486,0.0958,-0.3223,29.9082,-9.2635,40.7037,-1.2172,-1.3429,0.5053,-2.0317,-1.0894,-1.0906
3020,0.0252,0.0082,9.654,0.5909,-0.5553,-0.5749,30.2637,-10.1899,38.1694,-0.4428,2.9108,-1.5217,1.9755,0.1379,1.3951
3030,0.0067,-0.002,9.7195,0.4262,0.3053,0.4297,30.0382,-11.3953,41.5772,-1.0692,0.3391,1.6035,0.9963,1.488,-1.505
3041,-0.1607,-0.1549,9.7587,-0.0703,0.5047,0.2619,31.7006,-9.2407,40.9231,0.3318,0.159,0.4728,2.1812,-0.2955,1.2931
3051,-0.0529,-0.131,9.7007,-0.3465,-0.4226,0.4498,30.9127,-10.2759,40.6514,-0.8586,-0.7273,-1.6127,-1.0866,-1.7567,2.402
3065,0.0216,-0.1585,9.8163,-0.2808,-0.2006,0.6381,30.4473,-7.9193,38.9452,-0.7994,-0.9292,0.1464,0.9195,-0.4143,0.915
3076,0.2573,0.0424,9.8158,-0.0944,-0.7772,-0.0211,30.6511,-10.4085,39.8741,-0.1678,-1.0415,-0.7831,0.4819,1.2981,-0.1975
3086,-0.1875,0.1986,9.7687,2.0768,0.0966,-0.2232,30.7665,-11.1805,39.7385,1.4456,-0.3989,1.8131,0.9766,0.5648,0.0485
3098,-0.0091,-0.0753,9.8366,-0.2692,-0.3005,-0.1229,31.844,-10.0488,40.6701,1.1178,-1.5684,-0.7654,0.3917,-0.7752,0.0214
3108,0.0115,0.0106,9.7997,-1.3123,-0.3054,0.0951,29.2961,-9.0906,39.5092,1.3084,0.212,-0.4884,0.4871,-0.8369,-0.2181
3119,-0.0323,0.016,9.7833,0.0983,-0.5531,0.0126,29.9874,-9.3972,43.0236,-0.1937,1.2363,-0.2022,0.5738,1.0456,-0.7867
3129,0.2044,0.0435,9.687,-0.0403,0.4393,0.2667,29.5521,-11.0658,39.7868,-1.1398,-0.4734,1.1709,-1.1699,-0.4502,-1.9509
3140,-0.0608,0.0201,9.7562,0.0338,-0.5383,-0.1514,30.4617,-8.3789,38.9219,0.8826,-0.4224,0.0427,-0.2818,0.4337,-1.8271
3150,0.0026,0.0105,9.8598,0.2169,0.8021,-0.7523,28.42,-9.8649,40.1796,0.5788,0.2905,1.0792,-2.0128,1.814,0.8595
3161,0.0631,-0.0995,9.7648,-0.8636,0.4641,-0.3101,31.5722,-9.304,39.3345,-1.5458,-0.9113,0.6506,0.767,-0.1287,0.2162
3171,0.253,0.0042,9.8234,0.6322,-0.2272,0.2884,29.4939,-11.7712,40.5635,-1.5437,-0.1604,-0.8209,-0.9041,0.9212,1.0508
3183,0.1988,-0.0382,9.8684,0.0383,-0.1563,-0.494,30.8211,-10.2487,41.4609,-0.7666,1.9877,-1.4146,0.2898,0.7479,1.0287
3198,-0.0028,-0.1243,9.7566,0.2074,-0.5641,-0.2077,31.2481,-11.1219,41.1516,-0.6825,-0.8595,-0.6919,1.6703,-2.1096,0.3339
3209,0.0236,-0.005,9.8412,0.0017,-0.4493,-0.5108,30.8224,-11.2559,39.0823,-0.3845,0.6026,-0.6956,0.0476,-0.2993,1.7753
3221,-0.0352,-0.0645,9.7771,0.0196,-0.1172,1.0354,29.645,-9.3203,40.5667,1.7009,-1.0267,1.9168,-0.1444,-0.4485,0.6977
3231,0.0021,-0.0461,9.8457,0.2301,-0.505,-0.4562,30.3631,-9.8081,40.8163,0.1808,1.5005,-0.5032,0.3305,-1.0289,0.1145
3242,-0.0066,-0.021,9.7297,-0.1596,-0.4193,0.5829,30.1714,-10.4299,39.7224,0.3551,-0.7581,-0.7016,0.453,0.0259,0.2733
3252,-0.1223,0.0407,9.791,0.206,0.664,0.1273,30.5854,-9.1139,40.3934,0.3651,0.924,0.7762,0.364,0.4865,-1.0353
3263,0.0815,-0.189,9.7696,0.2751,-0.2841,-0.2433,29.6314,-8.3315,41.2754,-1.9671,-0.8724,-0.5922,0.8118,1.5876,1.6715
3273,0.1436,0.1043,9.7781,0.8257,-0.8129,-0.2176,31.3956,-9.3039,39.8336,-0.4983,0.6671,-0.168,0.874,-0.1213,-1.2266
3284,0.015,-0.1438,9.7447,-0.0964,-0.5594,-0.0691,28.453,-9.4184,41.2385,1.129,0.9357,0.9072,-0.488,-0.2613,1.3687
3303,0.0379,0.0868,9.8744,-0.1389,-0.349,0.3248,29.0815,-7.9466,41.4585,-0.2914,0.8107,-2.2332,0.3138,0.341,-0.421
3313,-0.0669,-0.0834,9.768,-0.2742,0.0752,0.0733,30.5357,-10.0912,40.9404,-0.2355,-0.7688,1.2181,-1.1792,-1.8199,1.4915
3328,-0.0331,-0.0406,9.8609,-0.0254,0.6343,0.4976,27.8408,-9.6869,39.3469,-0.3165,-0.5974,0.3564,-0.0565,-0.1021,-0.1828
3339,-0.0751,0.2371,9.7245,0.1945,0.3054,-0.4779,31.6424,-9.6661,39.7498,-0.0756,-0.2638,-0.0967,-1.0138,-0.049,0.1034
3351,-0.0324,0.1228,9.8702,0.1544,-0.5249,-0.5669,30.8146,-10.1153,39.1943,1.2775,-0.0738,2.4948,-0.266,-2.0504,-0.5439
3363,0.0643,0.0608,9.8563,-0.5058,-0.2456,0.1007,30.495,-9.4071,42.13,0.3773,-1.0139,-0.082,0.2735,-1.9116,-1.876
3374,-0.0179,-0.0344,9.8283,-0.5026,0.179,-0.331,30.7793,-11.5189,40.2466,-0.3671,-0.1834,-0.8641,1.2281,1.1925,-0.245
3384,-0.1228,0.0456,9.7916,0.3764,0.9025,-0.5887,29.4926,-10.7967,40.1515,0.6819,1.0882,0.3711,0.2285,1.2762,0.9647
3395,0.2077,-0.1496,9.7916,-0.2594,-0.0278,-0.0443,30.0154,-10.6637,38.5119,-0.6203,1.3978,-2.5116,-1.201,-0.8058,-2.3759
3405,-0.0154,0.0156,9.7942,0.9979,1.1087,0.1897,29.8102,-10.9004,40.7448,1.6981,-1.1947,-0.1814,0.2181,-0.1394,1.6629
3420,0.1992,0.0586,9.9058,-0.5087,0.5133,0.8156,30.0206,-10.1354,38.7598,1.0778,-0.6089,-0.0588,-2.303,-0.7701,0.2906
3432,0.1575,-0.1011,9.7382,0.2641,0.3074,0.4671,28.7842,-9.2789,41.4459,-1.3538,0.438,0.2845,0.3713,-0.01,-0.675
3445,-0.2247,-0.0846,9.7712,-0.4669,0.0323,-0.7197,29.6004,-8.8424,39.7424,-0.5136,-1.0208,1.0146,0.7023,0.0204,-0.0755
3456,-0.0108,-0.0014,9.8385,0.1332,-0.2595,-0.5789,31.6197,-9.064,38.8267,-0.6212,1.3126,-0.3948,-1.4425,-0.8135,0.157
3467,0.0572,0.1396,9.7547,0.1179,-0.2957,-0.1381,30.3022,-10.2718,39.0865,1.6799,-0.5547,0.0856,0.3638,0.3673,-0.0871
3477,0.1106,-0.2435,9.8269,0.1413,-0.1648,-0.669,28.9783,-9.3423,41.095,0.4123,-0.8246,0.4075,0.8445,0.6542,-0.3468
3488,-0.0881,-0.0277,9.8513,-0.5789,-0.14,-0.6643,29.2923,-9.8487,40.221,-1.3385,-0.0221,0.8639,0.9261,-2.1754,0.1287
3498,-0.0784,0.101,9.8135,-0.0131,-0.5134,0.3562,29.9622,-9.9536,40.2747,0.2361,-0.0408,0.8644,1.647,0.4734,-1.8882
3509,-0.0718,-0.1794,9.6979,0.0678,-0.391,-0.407,30.9508,-9.7333,40.362,-2.613,1.0528,0.7877,0.4853,-0.9729,-0.9372
3519,-0.1383,0.0329,9.7931,-0.384,0.1891,-0.9873,32.788,-9.973,39.3752,0.529,-0.3042,-2.8984,1.0462,2.8542,0.6199
3536,-0.0221,0.0172,9.8365,-0.3058,1.1573,-0.8719,30.338,-9.3445,39.9758,0.4145,-2.2078,-1.1154,0.2662,-0.0491,-0.2215
3547,0.0158,-0.0219,9.9013,-0.0151,-0.3454,-1.0673,29.0435,-7.8645,41.7171,-0.5123,2.1531,0.0866,0.4357,-0.2071,0.5635
3558,0.1395,-0.0978,9.8567,1.1258,1.0554,-0.3955,29.3499,-7.2251,41.1948,-0.1149,-0.9456,0.5832,-0.5585,-0.282,0.154
3569,0.2422,0.0955,9.7682,0.3711,-0.3879,0.3922,31.1862,-10.8226,40.6641,-0.2035,-1.6073,0.0463,-0.5005,-1.1562,-0.4703
3580,0.0444,0.1307,9.8681,0.9543,-0.4907,-0.7799,30.4016,-8.5535,39.9046,-1.0211,0.032,-0.808,-2.7691,1.2012,1.6355
3591,0.1014,0.0295,9.8507,-0.0087,0.3867,-0.6259,30.3872,-10.3712,38.0379,-0.8236,0.4506,-0.5734,-1.5399,-0.1188,-1.794
3602,-0.0116,0.023,9.8094,-0.2387,-0.3152,-0.1906,31.5427,-9.9778,38.5531,-1.0441,1.333,-0.7435,-0.1252,0.629,0.4838
3612,-0.022,-0.0231,9.9048,0.8919,-0.0438,-0.2681,31.3574,-10.5125,39.9326,0.0512,-0.0578,-0.878,-0.8332,-1.4578,-0.9587
3623,0.0203,-0.0274,9.8142,0.7127,0.3289,-0.1142,31.7928,-10.1728,40.4299,1.3201,1.9623,-1.0753,-0.0392,1.0965,0.2609
3633,0.0657,-0.0098,9.7741,0.0543,0.1113,0.3123,27.6264,-10.2829,40.5153,-0.336,0.4875,0.6929,-0.2205,-0.6504,-0.172
3651,0.0766,-0.0518,9.8212,-0.4102,-0.6914,-0.2538,30.475,-11.7232,39.2188,0.4798,-0.7817,1.1601,-0.2654,-0.2265,0.4401
3662,-0.0693,0.0092,9.9097,-0.6406,-0.7325,0.2355,31.459,-7.7173,38.8178,-0.1679,1.354,-0.5289,0.3278,-0.3129,-0.0938
3676,-0.0097,0.0906,9.8197,-0.5219,0.6014,-0.7741,31.2918,-10.0022,37.6997,-0.2837,0.0964,0.1136,1.5938,-3.3742,-0.619
3689,-0.0939,0.0435,9.7353,0.1863,0.5219,0.3589,30.3539,-8.2774,40.0836,1.8613,-0.2827,-1.8009,0.827,0.2144,-0.62
3699,0.0634,0.0869,9.8456,0.102,1.0617,1.0339,29.3236,-10.4425,40.7195,-1.3363,-1.9893,-0.8228,-1.7965,-0.156,0.6862
3710,0.0958,-0.0563,9.7816,0.411,-0.1092,-0.6846,30.3437,-9.845,40.5466,-0.3027,-0.6012,0.8826,-0.2076,-0.1243,0.1749
3720,0.0717,0.1577,9.8437,-0.3505,-0.2405,-0.1393,29.083,-11.1392,39.9582,2.4678,1.0408,-0.8525,-2.529,-0.9757,-0.9802
3731,-0.053,-0.2297,9.6909,0.4666,1.1394,0.5175,30.5901,-10.3135,39.2218,0.045,0.072,0.7782,-0.0759,0.9008,-1.3135
3741,0.0298,0.0563,9.8545,-0.6469,0.3812,1.1224,29.3827,-8.7518,39.8548,-1.3146,-0.9838,-1.0353,-0.0534,-0.7547,-0.5959
3751,-0.0467,0.1509,9.831,-0.3403,-1.3119,0.3355,28.6332,-8.6344,38.7678,-0.0156,0.2552,-0.1369,0.3955,0.0233,-1.5064
3761,0.0209,0.1318,9.885,0.31,-0.4994,-0.0842,29.4925,-10.8548,40.1362,1.2553,0.0228,1.9304,-1.8705,-0.5443,0.4269
3778,0.0027,0.027,9.8582,0.0692,-0.169,0.0588,31.3523,-9.7258,39.6951,0.3596,0.0233,-0.7587,0.9331,-0.0302,-0.5739
3789,-0.0923,0.1317,9.8443,-0.0591,-0.525,0.0486,30.7206,-10.6035,37.7791,-0.0307,1.1075,-0.2562,0.643,-1.603,-0.5881
3802,0.0954,-0.0051,9.8145,0.5734,0.7954,-0.2114,30.5113,-8.8498,39.8145,-0.7567,-0.6819,0.309,-1.253,-1.2735,-1.1096
3813,-0.013,0.1249,9.8497,-1.4353,-0.0238,-0.1992,29.9313,-11.1433,39.0142,0.3422,-0.1393,2.3918,0.7937,0.9205,-0.2975
3824,0.0004,-0.0757,9.7301,0.3287,-0.1128,1.1169,28.917,-8.624,39.6706,0.3361,2.0678,0.412,1.4577,-2.1579,0.0091
3834,-0.0553,-0.1113,9.8227,0.1621,0.6267,0.4374,30.9211,-10.5593,39.8616,0.3097,-0.4772,-0.1989,-0.6814,-0.9724,1.6173
3844,-0.1361,0.0829,9.8307,0.4145,-0.7741,-0.3622,28.0628,-10.3033,38.5118,-1.0515,0.2875,-1.3011,-1.0321,-2.1599,-0.3706
3855,0.0897,-0.168,9.7392,-0.3582,-0.8815,-0.7226,30.5691,-9.6589,40.3552,-1.61,-1.403,-1.5496,-1.3402,0.742,-0.0207
3865,0.0834,-0.0997,9.8378,0.1196,0.3018,-0.8576,29.3453,-11.0321,40.25,0.117,1.2473,-0.119,-1.3992,0.3325,-1.6949
3875,-0.0512,0.1409,9.8042,-0.0603,0.7006,0.3724,29.2528,-9.8466,41.3786,0.0806,0.9807,-0.2711,-1.4197,0.5342,2.0116
3886,0.037,-0.0013,9.7382,0.1493,-0.0831,0.0694,29.5939,-10.4499,40.6267,-0.5172,-2.2139,1.0115,1.5629,0.783,-0.993
3902,0.077,0.0734,9.7707,-1.0831,-0.5389,-0.1347,30.0409,-10.8919,40.0044,1.3485,1.2841,0.2814,0.2921,0.5537,0.5265
3912,0.0171,0.138,9.8421,0.6095,0.4236,0.0809,30.4831,-10.8111,38.5732,0.9579,-1.5831,-0.4437,1.8204,-0.0091,-0.3377
3924,-0.1453,-0.0315,9.7253,0.9931,0.1028,0.3048,31.7563,-9.3866,39.2829,0.5001,-1.256,-0.3939,0.9996,0.7961,0.1818
