t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
1269,0.1482,-0.0881,9.8129,-0.5034,0.1235,-0.4418,31.2702,-10.3472,40.1333,0.5281,-1.1894,-2.0671,0.0696,-1.2721,0.524,-1.4892,-0.3512,-0.1178,-0.2409,-1.8886,-0.3192,0.9156,-0.5611,-0.2533
1279,-0.0358,-0.0651,9.7911,0.08,0.3363,0.518,31.9558,-11.4248,38.9457,-0.4574,0.0366,-0.051,-0.1035,0.5886,-0.709,-1.2856,1.3821,-0.5658,1.2089,-1.2957,-0.0339,-0.2516,0.3259,-0.0899
1289,-0.0618,-0.0778,9.7984,-0.269,0.0449,0.6761,29.7124,-9.0816,41.9704,-1.869,2.0103,-1.2125,0.2696,0.1454,-0.9795,-0.36,-1.8205,-1.3746,1.0647,0.8754,-0.0367,0.4681,0.0744,0.4506
1300,-0.0732,-0.0548,9.8296,0.2316,-0.3567,0.0282,30.4441,-10.5966,39.9054,-0.0372,-0.4126,-0.8564,-0.6429,-0.3596,0.7998,-0.913,0.1563,-1.8843,0.3143,-0.8403,1.0053,0.3638,1.8314,-0.191
1310,0.0842,-0.1684,9.8396,-0.0634,-0.6405,-0.0396,29.5639,-10.934,39.5645,-0.7042,-0.2605,-1.097,-0.8701,-0.4326,-0.4838,-0.8925,0.0001,-0.3343,-0.6256,-1.1088,-0.6888,1.0394,-1.282,1.3461
1320,0.1271,-0.0737,9.7681,0.2103,-0.1295,-0.2282,30.1374,-9.069,40.7941,0.6279,-0.3523,0.7116,0.8516,0.1641,-0.7105,-1.7344,0.2267,1.0698,-1.4666,-0.2695,0.9658,0.3821,-0.6222,1.1307
1337,-0.1032,0.0182,9.8563,0.318,0.243,-0.1686,29.6215,-9.4149,39.7468,-0.1483,0.8072,0.5634,1.1151,-0.2615,1.073,-1.3902,0.9667,0.6189,-0.4075,-0.9897,2.4582,-0.5482,-0.2434,0.1924
1348,0.1279,-0.0094,9.7483,-0.0023,-0.0923,-0.0424,28.2596,-10.2394,39.2183,-1.6329,-0.1696,0.7232,1.3725,0.9481,0.6158,-0.6357,-1.364,0.3522,-0.2203,0.5198,-0.4813,-0.8726,0.299,-0.1189
1358,-0.0828,-0.1026,9.737,1.3555,0.5414,0.04,28.199,-10.2523,40.0673,0.2339,0.6476,1.0081,1.0517,2.3044,1.0501,-0.6964,1.7698,-0.9838,-0.9714,0.584,-0.1893,0.543,0.2609,1.0946
1372,-0.1181,0.0288,9.9177,-0.0073,-0.3536,0.0791,29.6234,-11.1212,40.3119,-1.4607,0.6567,-0.8464,0.4565,-0.3496,-0.0642,-0.5358,-0.0433,-0.9068,0.3117,1.2599,0.5281,1.6302,0.2128,0.4686
1383,0.0156,-0.1518,9.8514,-0.6044,0.3849,-0.0678,29.6723,-10.5821,39.5957,0.0072,-0.8784,-0.0744,-1.1806,0.4936,2.0085,0.8637,0.7289,1.5901,2.138,-0.8302,0.1535,-0.0528,0.2015,-1.0137
1394,-0.0625,-0.0441,9.8122,0.5206,-0.3763,0.6352,30.13,-10.68,41.0238,-0.518,-0.1122,-1.1036,1.0297,-0.6978,-0.0493,-0.7695,-0.36,0.7469,0.2307,0.1863,1.6747,0.022,0.4719,-0.5346
1405,-0.1179,-0.0691,9.7272,-0.4419,-0.4474,0.3236,30.6205,-10.9641,41.3259,-1.759,1.515,-0.4822,0.8199,-2.2409,0.9892,0.3302,-0.2946,0.4205,0.9392,0.1364,0.7673,-2.4032,0.5995,0.8607
1416,0.0509,-0.0399,9.8758,0.7185,-0.371,0.1199,30.4802,-8.2778,40.4817,-0.6122,-1.8137,0.8202,1.103,-0.8581,0.7777,-0.4266,0.0238,0.5211,-0.7637,0.3511,-0.369,0.4372,-1.2302,0.9295
1426,-0.0143,-0.0185,9.8146,-0.2816,-0.3969,0.1989,29.6337,-10.8772,39.5955,-1.0369,-0.1576,0.6062,0.6297,-0.7705,0.4228,-0.4789,1.4384,0.007,-0.2629,0.869,-0.7402,0.2442,-0.8482,1.7899
1437,0.0623,0.1077,9.8639,-0.0752,0.0793,-0.4371,29.6369,-9.8071,39.5154,-0.5273,1.4351,-0.7517,0.2989,-0.5208,0.2784,0.084,-0.5714,-1.3173,-0.5225,0.1768,0.9117,-1.6302,-1.4913,-1.3974
1460,-0.0187,0.1163,9.8509,-0.097,-0.4361,-0.528,31.0762,-11.4076,39.1812,-1.6855,-0.3111,0.1152,0.7954,0.0883,0.0979,0.3952,-0.6215,-0.8685,0.3421,-0.771,1.091,-0.736,-0.7392,1.618
1472,-0.0767,0.0232,9.8097,0.3096,-0.4724,0.6111,30.6992,-9.1158,40.0944,0.8038,-1.5514,1.5604,0.3149,-0.644,1.223,0.2528,-0.9688,-1.0252,1.3317,0.4005,1.8674,-0.7348,1.0716,1.189
1483,-0.0124,-0.0467,9.8689,0.0142,-0.5588,-0.5014,29.1817,-9.8702,39.3943,-0.7947,-1.5435,0.8464,1.0509,-0.5368,1.116,-1.1539,0.9271,0.0648,-0.1952,-1.3889,0.528,-0.2921,-0.2271,0.203
1495,0.1061,-0.0374,9.7285,0.5393,-0.8789,-0.1485,30.3493,-10.1681,41.7393,1.2894,-0.3291,1.0211,0.4162,1.8527,-2.3122,-0.5368,-0.8029,-0.4847,-0.5299,2.0528,-0.1629,1.132,1.9597,0.6194
1507,-0.107,-0.0778,9.8017,0.4893,-0.0511,-0.3086,29.6141,-10.0223,39.1489,0.6975,0.358,0.3917,-1.0441,0.1496,-0.2205,2.3702,-0.821,-1.7748,0.3821,0.7144,0.2612,1.3646,-0.3461,-0.108
1517,0.1209,-0.0219,9.7204,-0.2844,-0.068,-0.085,28.2511,-8.6263,39.7648,0.8275,0.095,0.2162,0.5361,1.0083,-0.1461,0.2365,0.8426,-0.2119,0.2277,-0.4927,-0.5223,0.0344,0.7998,-0.5321
1528,-0.1509,-0.2515,9.7345,0.7117,-0.6792,0.3164,29.7365,-10.9021,38.6772,1.3844,-0.9493,0.0198,1.3739,0.2436,1.9973,0.5135,3.419,-1.716,-0.6205,0.2237,-0.6445,-0.0025,0.6707,0.0744
1538,0.1141,0.1058,9.7338,0.0038,-0.1521,0.0532,29.8187,-9.2608,40.2613,0.1646,1.4483,0.4514,-0.5313,-0.4924,-1.0065,-0.4552,-1.6928,0.6347,1.2401,0.2364,0.8331,-1.3592,-0.3287,0.0333
1548,0.0011,-0.0777,9.9179,0.5613,-0.6031,0.3377,31.2543,-10.7406,38.1999,-0.0505,-1.9146,0.0898,0.4282,-0.1403,0.5781,-1.9236,-1.6637,0.1394,1.9806,0.5122,0.6425,-0.4032,1.8078,0.988
1559,0.0155,-0.1367,9.8933,-0.6014,-0.008,0.0699,32.6813,-9.4214,39.4776,0.7238,0.7409,0.3462,-1.9652,1.2214,1.0319,-0.2436,-3.0032,-1.6352,-0.3114,-0.6802,0.5044,-0.7537,-1.786,-1.391
1570,-0.0416,-0.0915,9.7946,0.1686,0.3685,0.2301,29.8287,-9.352,41.1438,-0.99,1.2018,-0.5383,0.2166,1.5654,1.6504,-0.4066,0.5655,1.388,-0.4766,-1.142,-0.7394,-0.3729,-0.4478,-1.1649
1586,-0.0893,-0.1246,9.8059,-1.0877,-0.0622,0.5354,30.9011,-11.2634,39.1664,0.0839,-1.329,-0.8735,0.9562,-1.3318,-0.2031,0.2004,-2.0046,-1.5471,-0.2437,-0.6315,-0.971,0.2886,0.0929,-0.5089
1597,-0.0745,-0.0197,9.7743,0.3382,-0.268,0.3043,28.9091,-10.1833,39.618,-0.4397,0.5692,-2.0562,0.8965,0.5,1.138,1.6455,0.0753,1.6587,-0.3,-2.1023,-0.9178,0.129,1.8593,0.1549
1608,-0.0203,-0.0635,9.7444,0.5252,1.4179,-0.0114,31.8661,-11.0429,38.5331,0.5776,-0.5712,0.3199,-0.0919,0.3803,0.286,0.0005,0.3213,-1.1514,-0.936,-0.3862,0.0823,-0.2206,0.4118,0.308
1623,-0.0793,-0.0072,9.7305,0.0013,-0.4351,-0.1306,31.2079,-10.7706,39.7107,0.6675,0.174,-0.0756,0.5369,-0.376,-0.1614,0.9961,-0.1789,-0.1633,-0.7241,-1.5363,-1.1877,-0.3377,0.7523,-1.1606
1635,0.2025,-0.1448,9.7431,0.4626,0.5796,0.4239,30.2474,-10.254,40.8382,-0.569,1.572,-0.7339,1.1467,0.7681,-0.0652,0.0902,1.7479,1.2992,1.235,-0.4117,0.7531,1.133,1.3322,0.4058
1645,0.0309,-0.1701,9.8684,0.1118,-0.8918,-0.2805,29.5653,-10.0398,40.0105,0.2359,-0.4373,0.4221,-0.5206,-0.0748,-0.844,1.1296,0.2419,-2.0817,-0.7578,-0.3907,0.6213,0.3988,-0.8729,1.6698
1656,-0.0422,0.0793,9.7843,-0.1329,-0.0625,0.0631,30.7849,-10.7016,38.4905,-0.1423,0.3083,-0.6927,-0.0493,0.3288,-0.6672,1.1824,-0.4941,1.1724,-1.0707,0.2829,-0.4075,-0.3295,-0.7098,1.0317
1666,-0.111,-0.1094,9.788,-0.2046,-0.507,0.0488,28.8616,-10.5434,40.2273,-0.6252,0.0143,-0.0098,-0.8417,-1.4999,0.5508,-0.216,1.9492,0.6411,0.0659,-1.2599,-0.4535,0.1147,-0.2565,0.8564
1676,-0.0785,-0.0169,9.7604,-0.3916,-0.3442,0.3118,29.4044,-10.7445,39.2165,1.0482,-0.3898,-1.3351,-0.2143,-0.6182,-0.4553,-1.2024,-0.6164,-1.6871,1.0237,1.1387,0.578,-0.6434,0.2487,0.1484
1686,0.1739,-0.0991,9.8599,-1.1993,0.335,-0.2512,28.5179,-11.6614,39.182,-1.3395,0.7972,0.8897,0.931,-0.7762,-0.5787,-0.6968,0.2287,-0.2789,-1.2268,-0.1483,-0.2722,1.4999,0.806,-0.7156
1710,0.0341,0.0231,9.8013,-0.1505,0.9076,-0.5062,31.7085,-9.0201,40.4591,-1.7693,-0.031,0.5448,0.9758,1.0483,0.3134,2.0541,0.809,-1.2437,-0.7411,-0.1172,-0.1892,-0.3134,0.7707,-0.7054
1721,-0.0004,0.114,9.7867,0.1876,-0.3295,-0.5065,30.9038,-10.1624,39.398,-0.4781,0.0135,0.7148,-0.3918,0.6341,0.837,-0.8108,0.6187,-0.0128,0.3196,2.0355,0.214,-1.9125,1.1725,-1.097
1732,0.1157,-0.0278,9.8614,1.1629,0.4747,-0.5425,27.669,-8.6844,39.7422,0.0602,0.0907,-0.5959,-2.0518,-0.1741,-0.6742,-0.9775,-0.2341,-0.565,-1.1015,0.1018,1.3058,0.7249,1.7114,-0.3561
1746,0.043,0.1368,9.7964,0.2134,0.007,0.1706,30.7463,-10.4625,39.3472,-0.9407,0.9432,1.0626,1.8296,0.0078,0.9261,0.6829,-0.2575,-1.5089,0.398,-0.1462,-0.7002,0.8752,-0.3713,2.6682
1756,-0.0503,0.0961,9.8404,-1.0962,-0.3143,0.6223,30.1101,-11.6114,38.1694,-0.7048,0.4759,1.1718,-0.2704,-0.2119,-0.9761,-0.0062,-0.3292,1.3849,-0.9764,1.7749,-0.7583,1.0724,0.7856,-0.5964
1767,0.0775,0.0085,9.7844,0.3489,-0.7953,0.5973,30.0244,-10.5042,38.5877,-0.5921,0.8344,0.0279,0.515,1.6515,0.9993,0.7726,-1.5842,2.1881,0.2035,-0.3764,2.1553,-0.1161,0.2511,1.0481
1777,-0.183,-0.2642,9.7703,-0.1463,0.4827,-0.571,29.7694,-9.1953,39.7728,0.1106,0.6784,0.6478,0.2295,-1.5996,-0.9217,-0.4199,-0.1843,1.6951,-1.35,-1.4305,0.9626,-1.3455,0.7473,-0.3252
1788,0.2669,0.0306,9.7758,-0.1267,-0.8769,0.1926,29.7857,-9.9049,39.8528,1.2159,1.6562,1.0984,0.0991,-1.2537,0.4144,0.679,-1.2288,0.2833,2.3639,-0.528,0.6489,0.3801,-1.4039,-0.6561
1799,-0.0056,-0.0542,9.8018,-0.7779,0.2112,-0.3451,30.2684,-11.2219,38.9435,0.9396,-1.3634,1.4605,-0.4407,0.9602,-1.4939,0.8819,-1.172,0.664,0.1122,-1.0018,-0.0802,0.3197,0.7937,-0.7041
1809,-0.1573,0.0708,9.7074,-0.1017,0.563,-0.4331,30.0677,-10.3512,40.3627,-0.6766,-1.642,-0.6467,-0.3974,0.0026,-1.6663,-0.5423,1.7014,1.0992,0.3029,-1.109,-0.6364,0.0969,-0.7454,-0.9341
1827,0.0716,0.0431,9.7776,-0.5635,0.2949,0.1145,30.2962,-11.0894,40.1635,0.0396,-0.4865,-1.7326,-0.2199,-0.0893,0.3183,-0.5262,0.0662,-1.392,0.4128,0.924,-0.6696,-0.0193,-1.2926,-2.2789
1837,-0.0021,0.1744,9.7337,-0.0711,0.3252,-0.0157,31.1369,-11.2742,38.6118,0.2086,1.5572,0.9492,1.1033,0.8634,-1.3778,0.8801,1.8851,-0.3977,-0.1751,1.4545,0.6582,-1.6155,0.8854,0.6771
1849,-0.1983,-0.0042,9.7264,0.1256,-0.0798,-1.0942,29.4243,-10.7688,41.0728,-1.1134,-1.7372,0.4643,-0.7694,-1.3137,-0.6867,-0.449,0.2977,-0.7341,0.4464,-0.9192,0.7384,-1.0199,-0.8832,0.3252
1862,-0.1662,0.0714,9.8739,-0.4762,0.5907,-0.1067,30.3764,-10.6169,40.4579,0.9799,-0.1511,-1.2165,-0.9014,0.6546,-1.3281,-0.2913,-1.0502,1.7928,2.0447,-1.0246,-0.2534,0.5172,0.625,0.9956
1873,0.0965,0.0467,9.8129,1.1719,0.3707,-0.6776,32.138,-8.686,39.5069,1.3018,0.268,-0.6939,0.7784,-0.2678,-0.5014,-0.2961,-0.2033,-0.4667,-0.319,0.7493,-0.1137,0.0486,0.4403,1.23
1884,0.0136,0.1716,9.724,0.4507,0.349,0.2649,30.6636,-9.0536,40.0993,-0.3079,-1.3561,0.3421,0.0395,-0.0847,0.4971,0.8216,-0.8219,0.3641,1.2544,-0.2496,2.0727,-0.0606,-0.0901,1.4636
1894,-0.0768,0.0448,9.826,0.0918,1.1015,0.6546,30.7891,-8.9689,40.3662,1.466,-0.2615,0.7074,-0.2881,0.0103,0.4695,-0.5512,-2.3681,0.8786,1.5643,-0.0598,0.0077,0.239,0.5667,-1.6737
1905,0.0976,-0.0092,9.8563,0.674,0.5818,-0.2576,28.8952,-10.3097,39.7733,2.0763,1.4639,0.8783,-0.6412,0.2759,0.7702,-0.5717,-0.2088,0.3361,0.3191,-0.1521,-0.1287,1.0332,-0.8202,-0.7891
1915,-0.0561,0.1629,9.8116,0.0211,0.2398,-0.2699,28.7043,-9.5146,40.1988,-0.1297,-0.3386,0.869,-1.1357,0.6841,0.0304,-0.9168,0.3707,-0.6132,1.5302,-0.6014,-0.382,-1.538,-1.0172,0.9755
1926,-0.0477,0.0529,9.7987,0.077,0.6473,-0.2918,28.4963,-10.1677,39.3925,-0.4978,-1.8131,2.2428,0.4425,0.0585,-0.4438,-1.1278,0.8112,0.1609,1.238,-1.1373,0.9506,-1.2016,-2.0042,0.451
1944,0.0425,-0.0039,9.812,0.0018,-0.3689,-0.5424,31.1933,-9.2145,39.3835,-0.8105,-0.4852,0.1269,1.35,-1.186,0.8203,-1.4759,-0.0712,-0.1907,0.141,0.4241,0.5374,-0.3772,1.4938,0.657
1958,-0.0183,0.1229,9.8143,-1.0229,1.2407,-0.3084,30.7809,-11.2385,41.5218,1.6918,-1.2142,-1.6695,-1.0945,0.8211,-1.1385,-0.3185,0.7352,-0.0875,-1.4102,-0.0218,0.2078,-0.8595,-0.4493,-0.2205
1968,-0.0975,0.0255,9.8222,-0.3203,-0.1064,-0.6521,29.6067,-10.3113,39.1617,1.6129,1.3011,1.4171,-0.041,0.9166,0.5589,0.4235,-0.8048,-0.9438,-2.4318,0.6043,-0.7017,1.113,-0.1256,0.5289
1982,0.2404,0.0974,9.7307,0.4236,0.8626,-0.2426,30.88,-10.4151,41.0919,0.202,0.4786,0.3212,0.2115,-1.6867,-0.144,0.4282,0.0706,-0.3596,-0.7341,-0.9986,0.3083,-0.6571,-1.506,0.292
1994,0.0755,0.003,9.7913,-0.1153,-0.1341,0.6096,30.9832,-8.3178,40.1973,-0.8517,-0.7492,-1.1109,1.7414,-0.8554,0.9595,-0.361,-0.3239,-0.5859,1.5123,0.7203,-2.1735,-2.8698,-1.5917,-1.5678
2011,-0.0393,0.1141,9.7378,-0.1631,-0.4202,-1.1507,30.1635,-9.4285,39.9522,-0.1006,0.9123,0.5159,0.0744,0.821,0.6333,2.0465,-0.0872,-0.1319,-0.3178,0.781,-0.3645,-0.051,1.5675,-0.3132
2022,0.2751,0.2111,9.8226,-1.0605,-0.3223,-1.0516,29.4519,-7.3891,38.7387,-0.2456,-0.4373,-0.7502,0.8535,1.8443,-0.6665,0.6022,1.5144,0.5024,1.5144,0.4258,0.6568,1.1123,-0.7353,0.0926
2032,0.0746,-0.1159,9.9032,0.0443,-0.3786,0.3532,29.8226,-9.2553,39.9643,1.3885,0.149,0.4708,0.2991,1.2715,-0.2738,0.4591,-0.0632,0.7781,1.1318,-0.3434,0.474,-0.364,0.8403,-0.6927
2042,0.0137,0.0783,9.7567,-0.7928,-0.5254,-0.4033,29.8685,-10.6602,41.6969,0.9204,0.0158,2.58,0.1358,-0.777,1.5195,2.3399,-0.8413,-0.3796,1.0005,0.8805,-1.2537,0.3494,2.6363,0.3762
2053,-0.2349,0.1521,9.7065,0.0778,-0.044,0.1249,29.69,-9.7435,39.7702,-0.2894,0.0654,-0.9997,-0.0816,-0.9836,-0.7463,-1.6452,-0.5846,-0.5526,-0.5568,1.3529,-0.2502,-0.2783,-2.2534,-0.4352
2063,0.1205,0.0794,9.9174,-0.0445,0.2664,-0.6671,31.0015,-10.6672,38.2822,-1.2404,0.6273,-0.7542,0.255,-0.452,0.8228,-0.2504,-2.1621,0.204,1.1639,-0.6192,1.3716,0.3487,1.0033,-0.2447
2082,-0.05,0.162,9.7951,-0.3509,-0.6475,-0.4699,30.1271,-11.209,40.0607,-0.2423,-0.7369,-0.3484,-0.3814,-0.2687,0.3597,-0.0829,-1.5347,0.1578,1.0837,1.059,0.3047,1.1714,0.1929,0.1114
2094,0.1116,-0.1689,9.7007,0.2296,0.0179,-1.2011,30.8395,-9.3244,40.8855,-1.131,-0.4875,0.2476,-1.1405,-0.7829,1.2758,2.52,-1.3165,-1.0638,1.478,-0.3691,0.7321,0.5468,0.8741,-0.233
2108,-0.1059,0.2301,9.8205,-0.2711,0.1869,0.4928,30.8848,-9.9009,40.7009,0.1301,-1.3972,-0.0806,2.0019,-0.1213,-1.1556,2.9182,0.2728,0.5781,-1.228,0.412,0.5339,0.7142,-0.5675,-0.587
2119,-0.0469,0.0473,9.7861,-0.3821,0.0539,0.0751,30.4406,-9.7859,39.3215,-0.5306,1.0733,2.4913,0.1701,0.5079,-1.1331,-0.0492,0.3895,-0.8489,0.3833,0.2758,-0.9862,0.952,1.5694,1.9492
2134,0.1324,0.1389,9.7691,-0.5316,-0.2354,-0.3693,29.7812,-11.1104,42.7105,0.4985,-0.6065,1.6878,-0.2104,0.1891,-0.2512,0.8534,-0.184,-0.916,-0.03,-2.1546,-0.7718,-0.716,0.2677,1.4565
2145,-0.0547,0.0228,9.7264,0.0219,-0.349,0.3099,30.0796,-9.2024,40.5583,0.8966,1.1417,0.4117,0.2138,-0.584,-2.8276,0.0726,1.4766,-0.0066,0.9858,-0.2481,-2.0269,-0.0892,-0.4371,-1.9215
2155,-0.0332,-0.1387,9.7125,0.3649,-0.9374,0.1669,28.7753,-9.9649,40.1929,-0.7191,-0.2994,0.0522,0.5823,-0.76,0.7343,-1.7612,0.2805,-0.2663,0.5032,-2.4843,0.191,-1.0162,0.0273,1.3772
2165,-0.104,0.005,9.8066,-0.2781,-0.6282,0.4442,29.2865,-11.0228,40.5421,1.3206,1.0259,-0.8513,-0.9838,-0.0341,1.2368,-1.4885,-1.2494,1.2408,-0.3219,0.6451,-0.7102,0.3665,0.1487,1.7684
2176,0.1323,-0.111,9.8024,-0.7818,-0.8532,-0.3609,29.2768,-11.0329,38.8826,-0.8715,0.0064,0.6247,-0.824,-1.0965,-0.2836,1.1893,-0.0343,1.7092,-0.2939,1.4073,0.6521,-1.7601,0.126,-1.0077
2186,0.197,-0.1353,9.8651,-0.0221,-0.9374,-0.1597,27.6082,-10.9863,41.4797,-0.2229,0.4872,0.6558,0.4748,0.1325,1.6029,0.5857,-0.5684,-0.9264,-1.3418,-0.4222,0.5351,1.1049,0.2825,1.9287
2200,0.0665,-0.142,9.8249,0.1083,-0.2532,-0.5547,30.3902,-9.8869,38.915,0.2433,-0.543,1.5641,-1.498,-1.2022,0.0052,1.0908,-0.1245,-0.5528,0.773,-0.1264,0.2627,0.4467,0.9293,1.4916
2214,-0.0067,-0.1719,9.8314,-0.2301,-0.3451,-0.3312,29.8167,-8.5388,39.3064,-2.0051,0.4303,0.3186,-0.2442,0.7111,1.2859,0.3254,1.208,0.6704,-0.2323,-0.4264,-0.3792,-0.8742,-0.8059,-0.4704
2225,-0.2197,0.1842,9.8033,-0.264,0.1247,-0.5943,30.7319,-8.8921,40.1757,-1.7117,-0.5871,0.2566,0.676,-0.0902,0.8086,1.3913,-0.711,-1.5195,-0.9797,0.2575,-0.5394,0.1093,1.6467,0.7564
2236,-0.0007,0.0741,9.7377,0.0954,-0.1043,0.3156,31.5415,-9.7101,40.8305,-1.0919,0.668,0.8235,-0.575,-0.1572,-0.9426,-0.3287,0.2901,-0.6099,0.2097,-1.9576,-0.6808,-0.5468,0.7353,-0.3723
2249,0.0842,0.1198,9.7776,-0.0722,-0.0193,0.061,30.3878,-7.873,37.7149,0.4315,-1.1845,0.7853,0.7113,1.3787,0.1233,0.5387,-0.9462,-0.0804,0.9209,1.5521,-0.1936,-1.4058,-0.0545,0.1613
2261,-0.0665,0.1169,9.7603,0.3802,-0.0746,0.2732,29.957,-8.9016,40.7928,-0.5126,1.4902,-1.1147,-1.1869,1.2176,1.0381,0.1497,-0.9863,0.3239,0.3888,-1.9786,0.7875,-0.8738,0.1281,0.5548
2271,0.0377,-0.014,9.7015,0.0057,-0.7063,0.3349,30.1365,-9.1352,40.5358,-0.0581,-0.3177,-0.0105,-0.4282,-0.3007,1.3449,-0.4695,2.5159,-0.4032,-1.1195,-1.0798,-0.8149,0.7313,-0.012,-0.2673
2281,-0.0199,-0.0885,9.8329,0.7437,0.658,-0.7952,30.4688,-9.9707,40.5173,-1.8376,0.253,0.8761,-0.203,0.266,0.0145,-0.584,-0.2239,-1.1481,-0.5658,0.6684,-0.446,0.131,-0.7417,1.2255
2292,0.0475,-0.0683,9.773,0.1083,0.6856,0.5696,30.1907,-9.71,39.0157,-0.1144,-2.3408,-0.8002,-0.3005,0.558,0.2561,-0.1239,-0.0118,-0.078,-0.9979,1.5362,0.4697,-1.3879,-0.8518,0.8747
2302,-0.0283,-0.021,9.7382,0.0814,-0.6489,-1.228,29.6197,-11.0603,39.5612,0.6289,-0.4623,-0.02,-0.2895,0.0941,3.4384,0.6499,-0.2931,-2.0267,-0.7056,0.2156,1.1483,-0.6725,0.5427,-0.9385
2313,0.0162,0.1336,9.7369,-0.2098,0.1451,-0.2879,29.3096,-10.2994,40.4781,-1.5495,1.8249,0.8485,-2.3857,-1.8398,-0.7534,-0.3672,1.0014,1.3822,-0.8211,-0.2849,-0.8288,1.0963,0.488,-0.1436
2329,0.2727,0.0261,9.7283,-0.0394,-0.0206,-0.6648,30.8369,-10.9267,42.5565,0.4837,-0.3356,-0.3363,0.3113,0.6878,0.4122,-0.6867,-0.0559,1.2339,0.6168,1.3464,-0.5491,-0.4776,0.0272,-0.2945
2344,-0.031,0.258,9.7336,-0.2402,1.1552,-0.5608,30.6622,-10.2562,39.41,-2.8172,-1.6297,-0.0445,1.145,-2.4395,-0.774,-1.5172,0.443,0.5047,-1.4953,0.6698,0.9779,-0.8867,-0.7599,1.9151
2354,0.1105,-0.0702,9.8593,-0.429,0.1485,-0.5767,29.7877,-11.0373,38.9748,1.2924,-2.1821,0.1177,0.9658,0.4959,-1.154,-0.6227,1.3878,0.4453,-0.7329,3.1431,-0.8561,-0.8392,-0.9906,0.8328
2368,0.1186,-0.0325,9.8007,-0.1932,-0.9292,-0.3083,30.7243,-12.7478,40.2778,0.0996,-0.6758,-0.6596,0.3359,-0.539,-0.9049,-0.2309,0.5082,-1.1476,0.3412,-0.2122,0.0442,0.3285,-0.1765,0.7055
2378,-0.1195,-0.0579,9.7919,-0.0143,0.5282,0.3598,29.6579,-11.3002,39.383,1.4169,0.4284,0.1284,0.109,0.4254,0.0182,1.0062,0.8012,0.1478,0.717,0.9634,-1.2844,-0.1758,0.6762,-0.3197
2390,0.0547,0.0354,9.8717,0.2117,-0.1035,0.2079,30.3724,-9.3998,39.534,-1.3828,-1.3534,-0.1696,1.5085,-1.0738,1.7299,-1.243,1.4835,1.2624,0.7948,1.3979,0.7421,2.2388,-0.6646,0.8084
2403,-0.0459,-0.11,9.829,0.2349,0.1298,-0.3807,30.3816,-11.3758,41.0445,0.0415,0.0507,-0.0881,-0.5885,-1.8048,1.331,-0.7424,0.4288,-0.2682,0.0891,-1.5452,-1.1314,0.6718,-0.6802,-1.4653
2413,0.0846,0.1184,9.8299,-0.404,0.0388,-1.4533,30.0449,-10.5454,39.9645,0.218,0.5038,-0.845,0.1526,-0.5103,1.5275,-1.955,-0.183,-1.0802,1.1851,0.3886,0.9809,1.0229,-1.1475,-0.3506
2423,0.024,-0.1202,9.8243,0.6893,-0.4039,-0.7996,29.6691,-10.5098,39.5797,0.4566,1.1891,0.409,-0.2472,0.4321,-0.8073,0.4961,0.3974,-0.4395,0.8371,0.1672,0.7189,-0.8063,0.7232,0.8328
2434,-0.0656,-0.0345,9.8045,0.0545,-0.0511,0.3186,29.7899,-11.2926,39.3053,-1.1348,1.056,0.5405,1.2696,-0.1416,-0.8354,1.3656,1.2879,-0.2513,-1.1746,-1.072,0.8363,-0.0081,-0.2278,-1.7716
2454,0.0174,-0.0275,9.8648,-0.0285,0.2592,-0.1408,30.5457,-10.4685,39.399,0.1381,0.144,0.6848,-2.0625,-0.0648,0.6257,1.1311,-1.2033,-0.6001,0.1228,-1.5938,-0.0531,0.6445,-3.1368,-1.886
2465,-0.154,0.0002,9.7468,0.2493,-0.2254,0.4123,30.7198,-11.5984,38.2829,0.2967,0.5225,-0.3216,0.8262,-0.2891,0.8318,-0.7468,0.1097,-0.7698,-0.6869,-1.4337,-0.1247,-0.1815,1.8107,0.3208
2478,-0.0972,0.1178,9.7468,0.6777,0.0461,0.6512,31.4039,-10.8072,39.8901,-0.7403,0.3807,0.1207,1.5032,-1.175,-1.0835,0.6493,1.0048,0.998,-0.3087,-0.5661,-0.7678,-1.1037,-1.0485,0.6419
2489,-0.0482,0.1963,9.7706,0.5153,-0.3642,0.0055,32.2551,-9.7431,38.3232,-0.4129,-0.9548,0.0319,-0.5195,0.2423,-0.9032,0.3552,-2.1712,0.5963,0.4495,0.3867,0.7525,-0.1853,-2.1714,1.7526
2503,-0.0838,0.0507,9.9661,-0.116,0.4956,0.3537,29.7974,-8.7625,40.0759,-0.9575,0.4204,-0.2451,0.8423,1.877,-0.9847,0.6064,-1.1741,-0.1894,0.9418,1.0329,0.0774,-1.2243,-0.9768,0.9438
2514,0.1391,0.1257,9.7894,-0.491,0.7101,0.0442,28.8392,-9.2844,41.97,2.2271,-0.4689,-1.0969,0.3491,-0.9442,-0.9088,-0.9489,0.8515,-1.8216,-0.7087,-2.1888,1.3128,-0.6509,0.3638,0.7133
